CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,
0.5423975,-0.139212241,-0.296684797,-0.072941574,-0.311871293,-0.157906398,-0.10589269,0.062375518,-0.119440975,0.008957739,-0.005163266,-0.05273646,0.028135802,-0.282395395,0.000829238,0.055509292,-0.679929099,-0.065783578,-0.882782495,-0.358685545,-0.082935393,0.048536839,0.111631701,-0.04679003,-0.038678692,1.579673058,1.172993071,3.749332,#DIV/0!,#DIV/0!,-0.159892712,-0.705271664,-6.031548454,-2.716180032,pre
-3.27272344,0.374133958,-0.199397372,-0.216810138,-0.135614891,-0.143826233,-0.106754796,0.064595296,-0.104276215,0.008400182,-0.009250776,-0.071084098,-0.062193167,-0.060111578,-0.053110951,0.061063155,0.043882057,0.014782391,0.175130305,-0.44806288,-0.007628215,0.065295655,0.121029294,-0.038383607,-0.031541447,1.505573801,0.568666109,1.067491712,#DIV/0!,#DIV/0!,0.049216827,0.070584652,-0.14051342,0.494798966,pre
0.5423975,-0.475267001,-0.060638809,-0.148288296,-0.054050217,-0.066977459,-0.078710884,0.055117238,-0.061063643,0.002935566,-0.016169657,-0.048850612,-0.020125017,0.222770798,0.021029001,0.129968901,1.068984464,-0.065969396,-0.273622471,-0.053597264,-0.04807899,0.053829691,0.111100315,-0.034954613,-0.020678685,1.441174748,1.157120795,0.961676704,#DIV/0!,#DIV/0!,-0.015984874,-0.621472219,-5.905150355,-3.867833347,pre
-3.27272344,-1.38428377,-0.084556706,-0.157080367,-0.777175138,-0.101601532,-0.108664529,0.055396754,-0.109687592,0.005264653,-0.034397447,-0.066215738,-0.009178879,-0.042206376,-0.006245669,0.042120697,-0.049727147,0.00907546,0.205386266,0.300910456,-0.004857631,0.075468516,0.149813103,-0.013131556,0.025189513,2.194957641,1.862571428,0.503576236,#DIV/0!,#DIV/0!,0.137024039,-0.34288755,0.461421729,-1.300178344,pre
#DIV/0!,0.904993902,-0.098918355,-0.136155727,0.211684331,-0.123060864,-0.151798254,-0.136277614,-0.093029294,-0.104203968,-0.05231925,-0.10944741,-0.15854717,-0.16139541,-0.061385238,0.055606838,-0.103092748,0.116689863,-0.837939189,-0.091748524,0.034979619,0.046911628,0.041608303,-0.011912274,-0.049000454,0.733049368,1.602511532,0.298245478,#DIV/0!,#DIV/0!,-0.248854953,-0.562059881,-3.705370068,-3.518216646,pre
-1.36516297,-2.547894133,-0.13120173,-0.210445799,-0.362715364,-0.08042092,-0.167989899,-0.167355219,-0.107792556,-0.107628342,-0.054799294,-0.137519847,-0.225265245,-0.292291109,-0.082782402,0.060632457,0.489815824,0.031827181,-0.144719429,-0.237924714,-0.031583482,0.044419419,0.051532579,-0.014953088,-0.059215302,0.671161526,0.896008424,0.288660666,#DIV/0!,#DIV/0!,-0.346092915,-0.522705051,-4.19352913,-2.848349097,pre
-1.36516297,0.220608695,-0.236637884,-0.19189877,-0.434765066,-0.152604972,-0.185158729,-0.138236727,-0.117567586,-0.06722757,-0.019060641,-0.107312677,-0.147157026,-0.334236472,-0.002565563,0.105412169,-2.049302327,0.178192487,0.346080212,-0.830912882,0.193223437,0.078382182,0.081585769,0.007756246,-0.072105134,1.546791326,0.43173118,0.797598395,#DIV/0!,#DIV/0!,-0.178706271,0.128509329,-2.530699872,-0.46615865,pre
0.5423975,1.044441846,-0.338443323,-0.138489858,-0.131509987,-0.044669835,-0.137941491,-0.13696232,-0.042373175,-0.045356272,-0.054218058,-0.072097111,-0.050061705,-0.036939011,0.098454032,0.130327569,0.075209517,0.142255335,0.530497276,-0.052733225,0.206393882,0.084431589,0.110650761,0.026452204,-0.028160082,1.292656476,1.553005441,1.77499968,#DIV/0!,#DIV/0!,-0.356899272,-0.518861321,-1.292876005,-3.020635468,pre
-1.10131228,-1.946596373,-0.374423537,-0.35204223,-0.533153871,-0.124170202,-0.16877338,-0.120627426,-0.081874665,-0.031346439,-0.02293826,-0.053014637,-0.07246537,-0.013969533,0.152493156,0.117423139,0.099426374,0.148574471,0.148495944,-0.143127094,0.284129065,0.096789922,0.155557724,0.014146781,-0.019022002,0.285745935,1.4097756,-0.166171724,#DIV/0!,#DIV/0!,-0.868584701,-0.702421113,-1.536451864,-2.691030502,pre
-5.216732718,-1.056664588,-0.367295626,-0.231643846,-0.445688765,-0.076609656,-0.135646849,-0.09474909,-0.074787344,-0.017454196,0.001045232,-0.043396679,0.045066817,-0.273286182,0.18025349,-0.028201909,-1.811109086,0.057796057,-0.08795608,0.477396097,0.178111273,0.111925994,0.203406415,0.035181357,0.003966429,0.351685109,0.964767895,-0.577383532,#DIV/0!,#DIV/0!,-0.504479157,-0.801978065,-0.12496438,-2.100764963,pre
-3.233384876,1.1809657,-0.540472391,-0.120369694,-0.349516604,-0.031816807,-0.089655961,-0.047089738,-0.004902317,0.020366413,0.031909381,0.001015392,-0.006677064,0.002500523,0.212665383,0.10736896,0.112991335,-0.020371119,-0.691850944,-0.782546766,0.169136696,0.184149974,0.253235981,0.035897683,0.024321744,-0.853996962,0.537350108,0.065059616,#DIV/0!,#DIV/0!,-0.753035365,-0.417465415,-2.235369158,-0.165718233,pre
-2.163192857,0.220608695,-0.309074313,-0.339928407,-0.297627461,-0.186051355,-0.13925073,-0.008382137,-0.062221128,0.039101815,0.016397744,0.005399735,-0.010704063,0.105211111,0.159371017,0.043341998,-0.074996185,0.002680132,-1.708754661,-0.220523862,0.21744535,0.173400002,0.254925904,0.045277034,0.023415404,-0.752640949,0.553552297,0.39571518,#DIV/0!,#DIV/0!,0.15218187,-0.311805326,-0.40285021,-0.669999839,pre
0.741020251,-1.240207752,-0.221780398,0.252246586,0.778108471,-0.018405188,-0.070177125,0.008941858,-0.003791841,0.04757343,0.019028691,0.03522253,0.105410427,-0.01246202,0.209009563,-0.08188754,-0.226228363,-0.004712676,0.246219458,0.32661095,0.222328318,0.129575935,0.258647262,0.018147708,0.049254751,-0.959309477,2.218013496,1.06357998,#DIV/0!,#DIV/0!,-0.573757381,-0.356850118,-6.156862294,-1.585146188,pre
-0.72930948,-0.660760285,-0.230207633,-0.40255193,-0.333707472,-0.10846522,-0.083764497,0.02270132,0.006729475,0.048470865,-0.013726072,0.025500484,-0.065886319,-0.063914246,0.124346516,-0.024906333,-0.192102484,-0.016802093,-0.913469506,-1.054830228,0.261429794,0.103868778,0.204049574,0.023198776,-0.024396999,-0.38364923,0.130763732,-0.239944998,#DIV/0!,#DIV/0!,-0.189007227,0.053775015,1.11486459,-2.047418728,pre
-0.667030048,-0.660760285,0.008416896,-0.07880713,-0.26749123,-0.025905861,-0.038888571,0.02387314,0.051082412,0.042692355,0.016060673,0.054350102,-0.020935883,-0.483642939,0.170996628,-0.147122303,-0.463290748,-0.056567447,-0.131663147,-0.173941643,0.216395891,0.08136189,0.201367287,0.009419819,0.01789638,-0.329356524,1.094880091,-0.287448947,#DIV/0!,#DIV/0!,0.004262863,-0.156137712,-1.154863993,-1.274389756,pre
-0.72930948,-0.139314759,-0.021529754,-0.147369555,-0.570918389,-0.088605957,-0.053168951,0.027748476,-0.011752603,0.052877731,-0.017707777,0.040938591,-0.109337944,-0.035089964,0.058826355,-0.06577979,1.009661271,-0.03074232,0.094216592,0.000343123,0.231383028,0.058639464,0.186617803,0.019685569,0.016066965,-0.093670739,0.643857929,0.287291338,#DIV/0!,#DIV/0!,-0.003575567,-0.578004684,-0.989883387,-0.053857507,pre
-3.305448321,0.969782566,0.003456385,0.179369532,0.826062212,0.050360766,0.000610288,0.032258082,0.082731266,0.063804254,0.018178815,0.076535553,0.037377815,0.068813386,0.118133058,-0.101803018,0.552314839,-0.011008697,0.615419516,0.046474788,0.253139889,0.061108474,0.201820506,0.044865016,0.023650756,0.286718118,0.898676711,0.084531714,#DIV/0!,#DIV/0!,-0.224680364,-0.200097631,-0.40285021,-0.905745721,pre
-5.818029071,-3.043897787,-0.186750685,0.066420132,0.399799923,0.093886051,0.026889351,0.033677921,0.089475714,0.080302023,-0.006780957,0.095695356,-0.016726884,0.067156209,0.129764441,-0.038762648,0.796247072,-0.003027986,0.078241844,-0.024355635,0.266491812,0.069764433,0.206205477,0.048086013,0.042927274,1.099927215,1.855659733,0.158601252,#DIV/0!,#DIV/0!,-0.636775449,-0.63253685,-6.114727737,-3.025978864,pre
0.696934605,2.758712768,-0.268043688,0.014430516,0.869493214,0.049011299,0.03469451,0.055629356,0.09646737,0.100275345,0.00050588,0.140552312,0.05379251,-0.187597493,0.223661904,-0.031811799,-1.542484499,0.031783538,-0.323216044,-0.006184223,0.304080889,0.121956148,0.224945317,0.080728565,0.062392886,1.239994474,0.186940486,0.121222798,#DIV/0!,#DIV/0!,-0.0167063,-0.091135329,-1.2539587,0.787216812,pre
0.5423975,-1.056643235,-0.200201922,0.07914143,-0.266459739,0.068332571,0.047469055,0.060927687,0.118296972,0.114433031,0.022488639,0.158968175,-0.020201909,-0.367980353,0.189550162,-0.050707677,-1.476187362,0.111991455,-0.151602116,-0.703869312,0.369235831,0.135328423,0.222513056,0.110827466,0.059084794,1.350597966,0.455385597,1.642827968,#DIV/0!,#DIV/0!,0.0272374,-0.291507173,-3.319036523,-0.18132479,pre
0.5423975,1.253010059,-0.207113233,0.078437636,1.169861483,0.009791454,0.027080114,0.060573135,0.094943793,0.121336988,0.021980504,0.157279963,0.000592279,0.1808235,0.157859827,0.039849088,0.215353772,0.140829405,0.249949143,-0.37804461,0.446022463,0.158363526,0.225629409,0.118198177,0.061507042,1.189875582,1.135361017,2.271930652,#DIV/0!,#DIV/0!,0.137433791,-0.110824796,-2.865909695,-1.630270638,pre
-4.76073464,-0.403222642,0.007616149,0.132728822,0.467755645,0.016522738,0.029192501,0.072480252,0.085807503,0.142181272,0.045097273,0.195566346,0.092156185,0.155090287,0.262655805,0.049120965,0.621487909,0.123390227,0.522005767,0.124308152,0.408630047,0.186531161,0.266316561,0.128970402,0.110093712,1.473138268,2.173247149,1.38675292,#DIV/0!,#DIV/0!,-0.452739625,-0.669544556,-2.699948033,-2.062673504,pre
3.162659647,-0.051364661,-0.066671463,-0.203423745,0.279149746,0.031211875,0.04699812,0.080531256,0.130963022,0.150979677,0.059157561,0.225088907,0.103166649,-0.046799856,0.357359701,0.051403469,0.162750116,0.156607648,-0.676323064,-0.628985523,0.474157002,0.246979193,0.316635497,0.158157348,0.106559346,-0.626552991,0.439429463,-0.419273394,#DIV/0!,#DIV/0!,-0.441026592,0.036001947,-0.09930725,1.085970399,pre
-2.74502206,2.45267272,0.310633842,0.257089557,1.505570913,0.089977944,0.072865113,0.070457336,0.179317333,0.178386933,0.086583052,0.234564733,0.126200272,-0.105478049,0.37551191,0.134336887,-0.501369245,0.161956915,-0.121381916,-0.596134256,0.48380491,0.255021815,0.315814084,0.190658132,0.139670113,-0.114619809,0.931206983,-0.465755778,#DIV/0!,#DIV/0!,-0.068274858,0.618441637,-5.166823688,-0.222822468,pre
-6.7766366,-0.44271321,-0.035570157,-0.184791075,-0.358723386,0.070139934,0.071992476,0.070901119,0.170035554,0.208659657,0.120213443,0.271964367,0.141808927,-0.244565701,0.428711544,0.129646629,-0.200029726,0.245316381,0.101275967,-0.873279127,0.576079129,0.32712409,0.374112981,0.212170337,0.152971868,0.333304517,0.92717336,0.324753379,#DIV/0!,#DIV/0!,0.81546844,0.607546695,0.711903493,-0.464093746,pre
-0.969386935,-1.675100526,0.162271945,0.036296527,0.767551944,0.216654352,0.117242989,0.081323716,0.217454796,0.218840344,0.110044033,0.275981346,0.189017576,-0.127582396,0.449266402,0.154694816,-0.027659411,0.239415767,-1.241687984,0.377002615,0.52807775,0.348907897,0.428847572,0.221407903,0.173237989,1.252893058,1.176915253,0.267972899,#DIV/0!,#DIV/0!,-0.915682802,-0.226388783,-2.304695516,0.24607688,pre
-2.319071353,-1.323128636,-0.016923459,0.034504304,0.595271227,0.073082757,0.064981562,0.07274426,0.166457158,0.232872579,0.077263157,0.285185525,0.219353741,0.367936154,0.4841578,0.274562541,0.687254521,0.338516012,-0.010691965,0.550684161,0.628110505,0.378468268,0.453492551,0.243321617,0.210916396,2.919137761,1.202375353,0.178794088,#DIV/0!,#DIV/0!,0.085256098,-0.077780382,-0.58590946,-1.101753768,pre
0.5423975,0.969885084,0.002249464,0.303941604,0.830981625,0.027644705,0.045593521,0.061874261,0.183761457,0.233653833,0.117529775,0.296868266,0.165375525,-0.041655201,0.531680067,0.256776256,-0.735771287,0.328529555,-0.952249326,-1.398233276,0.649747843,0.382065144,0.394275046,0.251421803,0.178183899,2.756986129,0.455370545,1.028438356,#DIV/0!,#DIV/0!,0.769969836,0.355934721,1.11486459,0.384607484,pre
-0.72930948,0.697498828,-0.063754878,0.138727076,0.625334384,0.034557937,0.024021021,0.040787892,0.143604096,0.223280705,0.098380535,0.27035866,0.233028775,-0.240593426,0.515719432,0.218300964,-0.783325007,0.297140803,-0.328238243,-1.217043582,0.601057978,0.343561628,0.361861027,0.241862484,0.184498002,2.935732673,0.898610051,2.924841354,#DIV/0!,#DIV/0!,-0.13061424,-0.063102104,-2.069754838,-0.325069397,pre
-0.220626688,0.444582038,0.06897501,-0.013476672,0.505464987,0.092862906,-0.035414333,-0.367974788,0.153038887,0.099130613,0.009969361,0.191550362,0.083159274,-0.200260327,0.373559533,0.187446998,-0.430100071,0.352702347,-0.623854739,-0.363844163,0.571672926,0.339335627,0.305847615,0.226600194,0.126124079,0.517519177,1.129568853,-0.078212555,#DIV/0!,#DIV/0!,0.06639026,-0.087122682,-0.778932877,-0.44423614,pre
-0.002619777,-0.403279597,0.04711344,0.196973525,0.785233017,0.04743487,-0.058815871,-0.246113415,0.119270321,0.120116526,-0.001206238,0.180368321,0.079627345,-0.010535025,0.366559231,0.219326065,-0.775495068,0.405843093,-0.485039544,-0.622268528,0.703041648,0.35295812,0.33157632,0.245124027,0.168743067,1.403903431,1.363634846,-0.040059734,#DIV/0!,#DIV/0!,0.458763554,-0.038944014,-2.057405328,-1.269158864,pre
-2.48117137,0.560562471,0.040017702,0.282162788,1.527891638,0.071087984,-0.032678551,-0.146601706,0.165725749,0.153014338,0.031132946,0.193657535,0.065631367,0.083560827,0.42690848,0.289496169,-0.556493963,0.298420493,-1.010846448,-0.336176689,0.599192255,0.363275656,0.354704288,0.243573488,0.146535828,2.157634641,0.396544727,0.274664313,#DIV/0!,#DIV/0!,0.32414574,0.373918522,1.883106313,-0.702129211,pre
0.5423975,0.653150251,0.123215641,0.195607387,0.2695464,-0.007879729,-0.058514523,-0.092402067,0.118846879,0.164232711,0.046506407,0.190292686,0.140850653,0.081951228,0.416648926,0.203082734,0.023970558,0.327749967,-0.911489564,-0.379639935,0.664823685,0.363497178,0.346795082,0.243492392,0.127591335,2.153593498,0.636251727,0.406968813,#DIV/0!,#DIV/0!,-0.503769656,-0.375515044,3.41958976,-0.779029465,pre
0.5423975,1.331737569,0.143106479,0.189852695,1.100116745,0.042064993,-0.045289591,-0.074535319,0.1222039,0.159882926,0.05938024,0.181287093,0.066007506,-0.153274638,0.406877573,0.185836671,-0.56251791,0.295886256,-0.414494797,-0.840148155,0.637756201,0.325431924,0.30759983,0.245106236,0.160663352,2.288260947,1.105183706,0.437959354,#DIV/0!,#DIV/0!,0.503339735,-0.120119325,-2.059922994,-0.660005352,pre
-5.50474024,-0.579294019,0.148589092,0.100325466,0.47499652,0.125232063,-1.9125E-05,-0.072935618,0.167925014,0.163276709,0.041800745,0.206276646,0.168867305,0.167759917,0.475144056,0.241687764,0.354024325,0.415500812,0.271042549,-0.150139559,0.756051724,0.343580881,0.328137011,0.229125995,0.139364925,3.263903583,0.601011813,0.28309162,#DIV/0!,#DIV/0!,0.049149732,0.033865457,-2.528817773,-0.981361539,pre
-1.430054236,0.157146598,0.086450327,0.113091652,0.533142032,0.128258279,0.011164879,-0.078287415,0.163919363,0.161988225,0.044121874,0.197911732,0.151024058,-0.072103973,0.458138931,0.187976757,-0.452177525,0.293301084,-1.054419515,-0.552486913,0.60619572,0.335561718,0.308908635,0.231724156,0.139731741,2.412963768,1.320797113,1.465929573,#DIV/0!,#DIV/0!,0.043484126,-0.085812422,-1.314256985,-1.036895496,pre
-0.72930948,0.653117706,0.110610716,0.28099066,0.888845272,0.02514688,-0.029497482,-0.067152668,0.117245225,0.153030095,0.055882679,0.200246394,0.148590916,-0.455474156,0.501814637,0.142162395,-0.211072132,0.335218823,-0.757679284,-1.140620739,0.666085741,0.316926439,0.285569027,0.249933795,0.166657965,2.127387862,1.256434484,0.727524666,#DIV/0!,#DIV/0!,0.179314387,-0.289719231,1.498985452,1.254289262,pre
-0.888272853,0.523430537,-0.001738525,0.195230182,1.1486738,0.092741861,-0.007291942,-0.057458079,0.134242614,0.147338444,0.041127184,0.177723295,0.100283243,0.435683735,0.443994162,0.275709977,1.056336886,0.292412269,0.320698491,0.247963624,0.571243778,0.343201807,0.369909976,0.222581734,0.154822752,2.356272952,1.81338598,0.015819194,#DIV/0!,#DIV/0!,-0.218869231,-0.328697361,-2.099333851,-1.615612784,pre
-1.401213673,-0.09074132,0.106510306,0.085657378,0.325693668,-0.051398,-0.045845316,-0.055346345,0.087644924,0.1500575,0.048542551,0.222703611,0.13764258,0.004551044,0.578206861,0.254730434,-0.376288123,0.352623154,-1.439099473,-0.498391598,0.665914681,0.37649475,0.367188734,0.267074579,0.15969876,3.000871431,0.388960987,0.272314525,#DIV/0!,#DIV/0!,-0.599436429,0.208181311,-1.280376433,1.238126752,pre
-1.725279153,1.42436603,0.064856198,0.204739488,1.137919157,0.002131672,-0.032571905,-0.056185484,0.124821698,0.148183208,0.0405256,0.222439731,0.151532645,0.137771292,0.569753191,0.26696683,-0.464144401,0.469823814,0.157778231,-0.502523636,0.816085445,0.394728869,0.3919526,0.245983962,0.136299901,2.540409687,0.851049428,0.444469599,#DIV/0!,#DIV/0!,0.231594514,0.223812207,0.173331083,0.653424498,pre
-2.732952191,0.020679698,-0.047994764,0.118231479,0.649385794,0.007092414,-0.043516295,-0.045562101,0.082600757,0.145727446,0.072979772,0.221547952,0.239310981,0.050842505,0.602039581,0.250598897,-0.281998775,0.356381415,-0.930599519,-0.05905226,0.708234561,0.392036519,0.387900685,0.264279644,0.170185892,1.6932692,0.86425675,1.608662238,#DIV/0!,#DIV/0!,0.141763231,0.104023012,-0.290420157,-0.230760064,pre
-5.20989008,2.56082469,0.09619606,0.234233344,1.408603823,0.020413394,-0.033014411,-0.028509891,0.111840062,0.151667039,0.045746511,0.239868807,0.236267968,-0.16107564,0.651954014,0.264152804,0.195150048,0.310612497,-0.75711703,0.391630631,0.657781582,0.421960094,0.430493389,0.259302866,0.136831087,2.935098729,0.858035387,0.179906988,#DIV/0!,#DIV/0!,-0.78804101,-0.363794047,-1.97544493,-0.671097783,pre
-7.222756068,-0.651281423,0.066316836,0.071200182,0.740234775,-0.034936537,-0.054894052,-0.019688548,0.065197853,0.15785144,0.080506066,0.238989542,0.217186815,-0.128892525,0.629603748,0.257221307,-0.510708718,0.395290556,-0.254206182,-0.865410011,0.779498435,0.42858558,0.395347081,0.284017629,0.175932484,2.845396803,1.839065455,3.209095483,#DIV/0!,#DIV/0!,-0.047498612,-0.124676754,-0.948913063,-0.214807179,pre
-5.99989152,1.327978296,0.085768811,0.162572093,1.177380515,0.128890297,0.00723246,-0.012022326,0.158687715,0.173499201,0.116303203,0.272088716,0.282880857,0.024759113,0.718653715,0.316484619,-1.062989303,0.354413151,-0.627540325,-0.338561808,0.749591893,0.4624237,0.439526456,0.277632044,0.154115739,2.735331498,0.966101873,1.59747892,#DIV/0!,#DIV/0!,0.349198126,-0.050245894,1.883106313,0.351338236,pre
0.63437754,-0.337395415,-0.000166114,0.255020317,0.975683453,0.019721441,-0.026541347,-0.009472265,0.103947295,0.178087989,0.106703931,0.271679395,0.217525399,0.132172657,0.668181162,0.297627021,0.753203871,0.401092842,-0.933030659,0.034044137,0.812537419,0.485165807,0.455956954,0.298018031,0.181827825,3.134459292,0.355902532,1.014861599,#DIV/0!,#DIV/0!,0.135958725,0.776727999,0.644097836,0.738314995,pre
3.794233942,0.380216451,-0.028274917,0.100891926,0.963414319,-0.088329125,-0.080846563,-0.027957721,0.042584111,0.177948046,0.123029404,0.256149873,0.179538808,0.106314119,0.631026835,0.279427472,-0.005934333,0.401140653,-0.717124924,-0.35754249,0.767904917,0.491602384,0.465181122,0.306862857,0.192744108,2.558040964,0.842720238,0.471157597,#DIV/0!,#DIV/0!,0.204472072,-0.34121735,-1.012974948,-1.897326208,pre
-0.47183299,-0.529667396,0.070629195,0.149063805,1.222495701,-0.065625738,-0.092675891,-0.052402712,0.053065021,0.160759763,0.079325773,0.256767332,0.228254167,0.002944571,0.662896448,0.327408178,-0.696498766,0.458310751,0.099019998,-0.320284883,0.864626778,0.462674356,0.44783819,0.287839177,0.152375444,0.475277523,0.609369755,-0.247814999,#DIV/0!,#DIV/0!,-0.771348152,-0.189851177,-1.583473148,0.492306572,pre
-4.137991905,0.380102542,-0.170364294,0.06566571,1.372238786,0.070790794,-0.050168402,-0.039335576,0.079355533,0.155865809,0.129621284,0.228493117,0.256063259,-0.091126974,0.633250457,0.232181786,-0.209610805,0.390910205,-1.222075884,-0.029805555,0.820441095,0.473199411,0.479344844,0.306501572,0.186021471,0.99537281,2.063718597,-0.449870079,#DIV/0!,#DIV/0!,-0.688837036,-0.35985567,-3.031017269,-0.594329399,pre
-5.158937693,0.528360623,0.121683705,0.110065879,0.502925593,-0.015306619,-0.0841367,-0.064593672,0.059863104,0.155838009,0.08084501,0.231020563,0.153682572,-0.014945015,0.574035675,0.323349209,-0.59129179,0.489202741,-0.665219911,-0.335808281,0.909217887,0.504204312,0.467481427,0.330040652,0.194131344,1.872672969,1.112514825,0.536469318,#DIV/0!,#DIV/0!,0.382654395,0.066641249,1.575809624,0.58664625,pre
-0.969386935,-2.834591286,0.143129748,0.19633795,1.623343852,0.007731071,-0.078732406,-0.060569339,0.048735346,0.156330763,0.077873623,0.256717587,0.237620793,0.317027166,0.683174066,0.34119544,0.86849213,0.414084062,-1.108384786,0.117935479,0.826129848,0.494774994,0.472123374,0.308935538,0.183561876,2.245782122,1.082429039,1.395246019,#DIV/0!,#DIV/0!,-0.052707812,0.009684393,-1.048352074,-0.352666176,pre
-4.06525128,0.509004579,0.204326396,-0.067558393,0.300502869,0.017477819,-0.080256145,-0.062027029,0.051805744,0.145450362,0.076037739,0.235148902,0.169881892,-0.23950383,0.633329744,0.285509898,-1.509951634,0.494768738,-0.843616508,-0.158540335,0.926831071,0.52560702,0.482873316,0.333292885,0.200337931,2.399813293,0.859547003,1.203606633,#DIV/0!,#DIV/0!,-0.003575578,0.218231437,0.361637784,-0.489282923,pre
-3.964921141,0.868541332,0.051776401,0.166384327,0.549090225,-0.050069879,-0.102299346,-0.062916998,0.034466373,0.141227447,0.113677607,0.212830889,0.267932969,-0.065927375,0.624213171,0.287338892,-0.469119109,0.450980161,-0.605679219,-0.387640187,0.863713015,0.504004839,0.465804529,0.310412128,0.166597188,2.689024524,0.84025995,1.24877266,#DIV/0!,#DIV/0!,0.462098007,0.24496267,1.883106313,-0.681991634,pre
-2.430191923,0.405148424,0.070540573,0.176474859,0.592906634,-0.053938033,-0.120549703,-0.066444376,0.009292143,0.129670483,0.060677496,0.200706416,0.212413393,0.029491361,0.589492801,0.279741923,-0.304055519,0.422062063,-0.223451896,-0.716672933,0.869862509,0.484486374,0.459178012,0.293609174,0.152621645,2.460041125,0.821042024,0.269101004,#DIV/0!,#DIV/0!,0.276523137,0.395843907,-0.358088996,-1.821038863,pre
4.85787058,0.82899381,-0.142227042,-0.205153568,0.34989757,0.017245495,-0.090369325,-0.055108631,0.054470549,0.124728832,0.077753472,0.209664431,0.191078384,-0.210690948,0.622941488,0.215141372,-0.359285794,0.438187273,-0.418505311,-0.364159825,0.861411248,0.469261837,0.460121471,0.266573952,0.138137241,2.142057584,1.021563052,1.337897746,#DIV/0!,#DIV/0!,0.573967614,0.022333452,1.444111043,-2.292553613,pre
2.739811213,0.444582038,-0.351004848,0.135938987,0.977948247,-0.087431045,-0.126919731,-0.052290538,0.004900291,0.118781263,0.083189077,0.20043946,0.170500471,-0.348444694,0.635305476,0.19965022,-2.151881773,0.389572757,-0.996629002,-0.046211021,0.813279069,0.455597165,0.472847745,0.262710258,0.160985797,2.251225214,0.783861541,1.250974153,#DIV/0!,#DIV/0!,0.056476093,0.193432277,-1.92056501,0.605951051,pre
4.872813067,1.743225521,-0.283211196,0.363729979,1.392423725,-0.059102427,-0.1121357,-0.045306415,0.018595166,0.130513106,0.100314952,0.206849856,0.270110319,-0.15886324,0.644358268,0.235217322,-0.699806648,0.402130813,-0.398553043,-0.839725862,0.853662408,0.436348287,0.452053464,0.278966253,0.17155599,2.323687625,1.179782255,2.139590908,#DIV/0!,#DIV/0!,-0.443599901,0.261079524,1.691045883,-0.245367706,pre
-0.72930948,0.020679698,-0.395839567,0.087416302,0.62436489,-0.073656924,-0.14884052,-0.127013992,-0.003787564,0.092770947,0.055677511,0.183237493,0.163911884,-0.157556917,0.593637669,0.266013626,-0.719244282,0.532047751,-0.075654541,-0.412169183,0.920202577,0.425632658,0.431345896,0.257671908,0.11160371,1.960538011,1.371431863,2.468710962,#DIV/0!,#DIV/0!,-0.3104413,-0.062402799,-4.42878952,-1.274600396,pre
-1.36516297,-1.489191905,-0.320024659,0.165957144,0.42322661,-0.091773324,-0.152256796,-0.110320071,-0.006790839,0.117778901,0.086600853,0.191217575,0.09015576,0.044672695,0.549735926,0.294474305,-1.140070704,0.454160876,-1.045209906,-0.39821423,0.861888729,0.495629437,0.456217592,0.293223004,0.132235276,0.758481609,0.627430228,1.755725678,#DIV/0!,#DIV/0!,-0.956949628,-0.163963905,-0.83029884,0.455704319,pre
#DIV/0!,2.524774033,-0.648263142,0.252020225,0.629294242,-0.051212616,-0.151919171,-0.344203918,-0.006160943,0.087820783,0.058875781,0.181223914,0.156135336,0.109135953,0.571247662,0.340360712,-0.303711182,0.508070615,-1.099430214,-1.500454637,0.856610524,0.487524485,0.424628863,0.310653118,0.129248047,-1.785109299,2.603185738,-0.204603542,#DIV/0!,#DIV/0!,-0.736309143,0.330994368,-0.843295382,-0.432695976,pre
-5.50474024,0.85102409,-0.579996209,0.055448054,0.327148628,0.039025855,-0.127700021,-0.706050002,0.081634591,-0.054091814,-0.041907362,0.10613389,0.015157643,-0.142027405,0.569476892,0.302417269,-0.1980798,0.543153062,-0.92915098,-0.532562346,0.851273507,0.541213319,0.293564965,0.311827826,0.110564487,-1.074298969,0.992769489,1.473624997,#DIV/0!,#DIV/0!,1.150461994,0.609843639,0.906091896,-0.985211568,pre
0.5423975,-1.846266198,-0.37923822,-0.17040983,-0.020773371,-0.099619218,-0.179931662,-0.258127917,-0.038223598,-0.023941896,-0.032866243,0.118785946,0.073074758,0.194968193,0.518783518,0.362325541,0.338774091,0.591258469,-0.91201013,-0.151394057,0.943367839,0.543658166,0.32667559,0.283724688,0.089158837,-0.443647808,0.620482856,1.4461419,#DIV/0!,#DIV/0!,-0.484472539,-0.307351511,0.24759899,-0.087830794,pre
0.5423975,2.348816566,-0.231799114,0.39730602,1.001137646,-0.024848001,-0.151622736,-0.240205577,0.023366252,-0.033474581,0.012548298,0.123729317,0.139050751,-0.064319397,0.55505781,0.288477757,-0.228920736,0.514434981,-1.023514781,-0.345998821,0.86701644,0.54094752,0.350023453,0.306596225,0.125719907,-0.617921408,1.366495459,0.229729693,#DIV/0!,#DIV/0!,0.316348099,0.070315545,-4.19081726,-1.003379311,pre
